date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2021-02-11,0.0809830343211498,0.07589113230642167,0.054645394515256865,0.05491918150045019,0.02738097945028825,0.0280416313078988
2021-02-12,0.0809830343211498,0.07589113230642167,0.05464992323099853,0.05492371434212806,0.02582598743889179,0.026558775119687763
2021-02-16,0.0809830343211498,0.07589113230642167,0.05459837428967462,0.05487211819402434,0.024357618644669798,0.02517785960458893
2021-02-17,0.0809830343211498,0.07589113230642167,0.05460170201115611,0.054875426798443074,0.02336494450978378,0.02431449356769654
2021-02-18,0.0809830343211498,0.07589113230642167,0.054557799490843786,0.054831487707886574,0.022051833708117006,0.023154138329087335
2021-02-19,0.0809830343211498,0.07589113230642167,0.054526220547279354,0.05479985627919637,0.02098534986666045,0.02228786152506278
2021-02-22,0.0809830343211498,0.07589113230642167,0.05408516728862616,0.054357407953018154,0.019810780702481535,0.021155403089974094
2021-02-23,0.0809830343211498,0.07589113230642167,0.05375413013573349,0.05402545228305616,0.019752344768633624,0.020948253073635546
2021-02-24,0.0809830343211498,0.07589113230642167,0.053711287667741095,0.05398258288351005,0.019277243455655655,0.020239881488644158
2021-02-25,0.0809830343211498,0.07559033168037028,0.05301938434417253,0.05328851844384165,0.023998262498900275,0.025685912174858105
2021-02-26,0.0809830343211498,0.07559033168037028,0.05309780455649795,0.053367134639419694,0.02734776671880971,0.029412129407554978
2021-03-01,0.0809830343211498,0.07559033168037028,0.052965384004996396,0.053232797363929905,0.030597043890081888,0.033002464295359205
2021-03-02,0.0809830343211498,0.07559033168037028,0.05267170172003727,0.05293866218939276,0.035339998239920935,0.03802484401285129
2021-03-03,0.0809830343211498,0.07559033168037028,0.05248186459991454,0.05274689801814298,0.032763787244755496,0.03546129713713696
2021-03-04,0.0809830343211498,0.07559033168037028,0.05214423462695934,0.05240817687997654,0.03048482726860016,0.03318536782153586
2021-03-05,0.0809830343211498,0.07559033168037028,0.05201584965034782,0.05227942971359963,0.02895574393304813,0.0316876344844701
2021-03-08,0.07049755000286166,0.06938051903645123,0.05000110832768048,0.05025694585134202,0.03383798045210522,0.03691703393710592
2021-03-09,0.07049755000286166,0.06938051903645123,0.04971330802715482,0.04996681685202972,0.031158628302871215,0.034203396317455434
2021-03-10,0.07049755000286166,0.06922141403679492,0.04908048056298678,0.04933174228750119,0.029057589282280635,0.032045690933498384
2021-03-11,0.05938502985710613,0.06132701433454184,0.04665806855923339,0.04689951688757136,0.029325150854892918,0.03232293020873867
2021-03-12,0.05938502985710613,0.06132701433454184,0.04473149783208598,0.044961435626532625,0.02769622229248804,0.030713727130352204
2021-03-15,0.04841864299564771,0.05108899284006769,0.0412852412890871,0.04150053420352433,0.027293099431642782,0.02970528880535527
2021-03-16,0.04841864299564771,0.05108899284006769,0.04085906676976289,0.0410712245914542,0.025915904818561604,0.028243724999733353
2021-03-17,0.04452471710601469,0.04537378364632748,0.03912302289821598,0.03932796992138377,0.025715557764471944,0.027956353940199987
